Price,Close,High,Low,Open,Volume,EMA20,EMA50,EMA200
Ticker,XLY,XLY,XLY,XLY,XLY,,,
Date,,,,,,,,
2025-10-14,116.70879364013672,117.37114108781778,114.45778347522055,114.93089205172379,12533600,117.63446194346777,116.10216229154548,110.09263966004121
2025-10-15,116.87812042236328,118.0235464347997,115.91695591835274,117.24166606837954,10836000,117.5624294176483,116.1325920221658,110.16015688155686
2025-10-16,115.74762725830078,117.29644058871995,114.87610867428123,116.96775175612035,13036800,117.38959111675806,116.11749536475932,110.21575360172346
2025-10-17,116.74365234375,117.02253708397895,115.41396485791888,115.68787222744348,11769800,117.32807313837633,116.14205054040602,110.28070781806204
2025-10-20,117.66995239257812,117.8143797323898,117.11218291229946,117.28150470466416,8356400,117.36063306734793,116.20196826009905,110.35423263969902
2025-10-21,119.10920715332031,119.55742130114844,117.82932372459935,117.89405994224423,8674600,117.52716393267863,116.31597762846067,110.4413468139639
2025-10-22,118.17793273925781,118.95482816353932,117.52055501161055,118.87514463309,12749600,117.5891419142576,116.38899547594292,110.51832776844444
2025-10-23,118.7107925415039,118.86019725169628,116.8083958687747,117.19684355585133,11286800,117.69596578351914,116.48004634125904,110.59984483086293
2025-10-24,118.35720825195312,119.43789040810326,118.23768296499563,119.1540207012189,6481600,117.75894125670332,116.55366053383528,110.67703252659518
2025-10-27,120.06040954589844,120.49367638379096,119.33331064646548,119.59227831463826,7407800,117.97812871281715,116.69118010293582,110.77039946211065
2025-10-28,120.09028625488281,120.9717672215006,119.46279557980404,119.88112269652322,8999400,118.17928657396625,116.82447838340434,110.86313465407852
2025-10-29,119.0992431640625,120.13510622147787,118.41697100951619,120.11518913917962,11064000,118.26690148730876,116.91368484539093,110.94508598253609
2025-10-30,116.40998840332031,118.1829050857235,116.39504869187618,117.26656732163367,11853400,118.09005262216701,116.8939320437411,110.99946312105135
2025-10-31,119.4876937866211,120.15503384506451,118.72076071520829,119.70681969246465,13414400,118.22316130449596,116.99564819052071,111.08392312767394
2025-11-03,120.60821533203125,121.01161034093028,120.27953407894829,120.72276325261417,10730800,118.45030930711837,117.1373174901878,111.17869220433423
2025-11-04,118.60621643066406,119.96578335683303,118.44187200676944,119.07434765041731,9312600,118.46515760459891,117.19492137020647,111.25259791802905
2025-11-05,120.05045318603516,120.23471470575986,118.17295079656377,119.0892962221264,11716200,118.61613813616428,117.3069030100429,111.34013876646694
2025-11-06,117.27653503417969,119.5574248072783,116.6639764407547,119.39805774585528,14726000,118.48855688835621,117.30571210902866,111.39920738604617
2025-11-07,117.4607925415039,117.83927790090833,115.96178321646532,117.03250307734437,11502000,118.39067456960836,117.31179369461593,111.45952166619999
2025-11-10,119.00463104248047,119.19386992654623,118.14306712658245,118.6211607053078,10434800,118.4491466146438,117.37817947296355,111.53459738138687
2025-11-11,119.29845428466797,119.4080172370214,118.49665682373947,118.80044362816678,12775400,118.530033059408,117.4534843675402,111.61184968888222
2025-11-12,118.49665832519531,119.77654177712003,118.19287151691876,119.64706174044335,9314200,118.5268545132925,117.49439315019335,111.6803552474525
2025-11-13,115.5384750366211,118.38211929597058,115.32931146783612,117.99864895367826,15268400,118.24224694408571,117.41769047907286,111.71874449908603
2025-11-14,114.98567962646484,116.04644475143918,113.84025360217437,114.21874656269304,14662200,117.93209767574086,117.32231750446078,111.7512513162739
2025-11-17,113.90499877929688,115.68289288424872,113.25758340139701,114.38806972748863,20233600,117.54856444750811,117.18830500543476,111.77268163928906
2025-11-18,111.80339050292969,113.16794241443256,111.62908373647193,112.5753085273235,27057400,117.00140502421493,116.97713188768945,111.7729872001213
2025-11-19,111.8083724975586,112.66495145567163,111.22072355601392,112.66495145567163,15912200,116.50683049786672,116.77443544101766,111.77333929263312
2025-11-20,110.1400375366211,114.293444547384,110.02548961543947,113.06335762995305,24924400,115.90046926346237,116.51426297417858,111.75708753386685
2025-11-21,112.30139923095703,113.39204374753857,110.53844491033216,110.87708849772478,19013200,115.55770068893806,116.34905263130715,111.76250357065382
2025-11-24,113.80040740966797,114.47770217688121,113.04841408685886,113.17291674554481,11181800,115.39033942424567,116.24910575987032,111.78278122079327
2025-11-25,116.23567962646484,116.42492610020159,113.63606349361908,113.84523464829614,10395400,115.47084801493321,116.24857924483481,111.82708866761588
2025-11-26,117.03250122070312,117.27154420184844,116.185884646574,116.64405352670224,8122200,115.6195768916732,116.27932128310417,111.87888381739785
2025-11-28,117.75960540771484,117.9289272103591,117.3014289079108,117.3014289079108,4827200,115.82338913129621,116.33737164093203,111.93739846008756
2025-12-01,117.8293228149414,118.48669292135902,117.14704305717954,117.19186979094395,11579800,116.01443043450053,116.39587953010889,111.99602457307118
2025-12-02,117.7496337890625,118.1928629428499,117.01755755991358,118.11317941881103,11105800,116.17968789683977,116.44896793242079,112.05327441601638
2025-12-03,119.01956939697266,119.33331094286326,117.76458041629157,117.76458041629157,9369800,116.45015280161432,116.54977583299146,112.1225907839861
2025-12-04,118.59625244140625,119.31836634311844,117.92393504382362,119.19386368423568,11828800,116.65454324349926,116.63002981763518,112.18700532784104
2025-12-05,119.25363159179688,119.61219226266482,118.70581684637207,118.70581684637207,4556800,116.90207546714664,116.73291616171996,112.25732001703463
2025-12-08,117.52055358886719,118.88510553489301,117.2815105994529,118.77554258161155,6400100,116.96097814540575,116.76380390396103,112.30969050033644
2025-12-09,117.5105972290039,118.01856262463534,116.86318185917457,117.04246599852671,5153900,117.01332282003415,116.79308991670781,112.36144081604458
2025-12-10,119.23371124267578,119.80144309081594,117.64007865132092,117.65004099224677,9440800,117.22478838409526,116.88880055694186,112.42982161630957
2025-12-11,119.70183563232422,119.88111976353746,119.03450321021242,119.24366676345467,5863400,117.46069764583136,116.99911565793724,112.50217996472763
2025-12-12,120.21976470947266,120.87714239772731,119.18390927186289,120.0305258347951,7865600,117.72346593760673,117.12541562074256,112.57897185273505
2025-12-15,121.24567413330078,121.91300656919712,120.73770115119731,121.23571179273894,12137500,118.05891433719664,117.28699438594093,112.66520769632277
2025-12-16,121.44487762451172,121.7337247138996,120.57833635634805,121.17595521662064,12052000,118.38138703122665,117.45004863059076,112.75256759610575
2025-12-17,120.04048156738281,122.16201176150433,120.04048156738281,121.54447583098795,10597600,118.53939603467009,117.55163423595516,112.82508415303387
2025-12-18,121.85324096679688,123.13810934273664,121.59428090271429,121.73372327538627,11598200,118.85500031392026,117.72032469598818,112.91491655914098
2025-12-19,121.36518859863281,121.93292041094135,121.25562565248212,121.88312390753411,9728700,119.09406586484526,117.86326053530759,112.99899886799165
2025-12-22,122.0947265625,122.57376759869577,121.84522776771239,122.11469072997843,8073400,119.37984307414571,118.02920037951121,113.08950362117083
2025-12-23,121.9250717163086,122.40411276235385,121.64563427865683,122.02486971345579,9766400,119.62224580197075,118.18197964762092,113.17741972161997
2025-12-24,122.34423065185547,122.38415137444096,121.68555776444289,122.03485456944193,2250000,119.88148245434071,118.34520517719875,113.26863177067705
2025-12-26,121.8053207397461,122.5338529929885,121.63565576410804,122.1845561856737,4197000,120.06470514818885,118.48089598357316,113.35357394947377
2025-12-29,120.60771942138672,121.31629510571209,120.46800070132815,121.31629510571209,6535400,120.11642079325532,118.56430082427173,113.4257545014331
2025-12-30,120.11870574951172,120.5378619161372,120.02888222003523,120.36820455546965,4180500,120.11663840813688,118.62525788016349,113.49235103126475
2025-12-31,119.17060852050781,120.21849889475862,119.12070571569153,120.19854234129151,4356100,120.02654032360077,118.64664417978484,113.54885110578458
2026-01-02,118.11273193359375,119.87918772446736,117.47401560641323,119.83926700225618,16200700,119.84427285788581,118.6257064446401,113.59426285531502
2026-01-05,120.05882263183594,120.90711700800424,118.3522441816999,118.71152305392864,17653800,119.86470616969059,118.6819070794321,113.65858683319085
2026-01-06,120.82727813720703,121.01689966105613,119.2005487079673,119.29036462088585,17759400,119.95637969040644,118.76603927777622,113.72991709492236
2026-01-07,120.65762329101562,121.88515314436471,120.65762329101562,121.01690217836152,11327700,120.02316479522635,118.8402190430013,113.79884949488348
2026-01-08,122.67356872558594,122.89312888886013,120.15862416012504,120.33826360152219,12565400,120.27558421716536,118.99054648153403,113.88715515887057
2026-01-09,124.16058349609375,124.31027668120878,121.93505090349686,122.67356520176041,13817800,120.64558414849186,119.1932930311246,113.98937832640513
2026-01-12,124.27035522460938,124.75937834008582,123.09272061938465,123.62166445535502,8773100,120.99080044145543,119.39239350930048,114.0916766039992
2026-01-13,123.96098327636719,124.44999879398975,123.17256615214356,124.28034143682873,9033300,121.27367499716131,119.57155389232271,114.18987866044067
2026-01-14,122.00491333007812,123.16259141807998,121.39613564830113,123.14262725016319,10758100,121.3433167431534,119.66697975262684,114.26764019944204
2026-01-15,122.45401000976562,123.00291042443934,122.15461601329754,122.62367498327339,7447900,121.44909705425933,119.77627505682837,114.34909661546517
2026-01-16,122.05481719970703,122.7933315229842,121.635653424891,122.51389408250631,7058700,121.50678468715911,119.86562965066676,114.4257704521243
2026-01-20,118.88118743896484,120.32827739040336,118.66162728322132,120.03885787729587,9720000,121.2567278063787,119.82702407373728,114.47010295945604
2026-01-21,121.1566162109375,121.65561380026253,119.17060793737159,119.17060793737159,11017600,121.24719336871765,119.87916494186277,114.53663542962003
2026-01-22,122.37417602539062,122.83325291067756,121.47597880891654,121.8851528878052,6594200,121.35452505030554,119.97700851376582,114.61462090818492
